Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-09-09T14:00:00,33,1,Finder,General Utilities,1
2015-09-09T14:00:00,32,1,Finder,General Utilities,1
2015-09-09T14:00:00,31,1,Preview,General Reference & Learning,0
2015-09-09T14:00:00,31,1,URL,Uncategorized,0
2015-09-09T14:00:00,29,1,calendar,Calendars,0
2015-09-09T14:00:00,18,1,newtab,Browsers,0
2015-09-09T14:00:00,6,1,URL,Search,0
2015-09-09T14:00:00,6,1,URL,Search,0
2015-09-09T14:00:00,5,1,Finder,General Utilities,1
2015-09-09T14:00:00,4,1,slack,Instant Message,-2
2015-09-09T14:00:00,4,1,wunderlist,Project Management,2
2015-09-09T14:00:00,2,1,Finder,General Utilities,1
2015-09-09T14:00:00,2,1,newtab,Browsers,0
2015-09-09T14:00:00,2,1,New York Times,General News & Opinion,-2
2015-09-09T14:00:00,1,1,URL,Search,0
2015-09-09T14:00:00,1,1,Finder,General Utilities,1
2015-09-09T14:00:00,1,1,URL,General Social Networking,-2
2015-09-09T14:00:00,1,1,microsoft word,Writing,2
2015-09-09T14:00:00,1,1,URL,General Social Networking,-2
2015-09-09T14:00:00,1,1,URL,Search,0
2015-09-09T15:00:00,1052,1,Google Spreadsheets,General Business,2
2015-09-09T15:00:00,486,1,kiwi for gmail,Uncategorized,0
2015-09-09T15:00:00,202,1,spotify,General Entertainment,0
2015-09-09T15:00:00,97,1,URL,Uncategorized,0
2015-09-09T15:00:00,84,1,calendar,Calendars,0
2015-09-09T15:00:00,56,1,URL,General News & Opinion,-2
2015-09-09T15:00:00,55,1,URL,Uncategorized,0
2015-09-09T15:00:00,46,1,URL,Search,0
2015-09-09T15:00:00,41,1,URL,Uncategorized,0
2015-09-09T15:00:00,41,1,slack,Instant Message,-2
2015-09-09T15:00:00,38,1,evernote helper,General Reference & Learning,2
2015-09-09T15:00:00,32,1,loginwindow,General Utilities,1
2015-09-09T15:00:00,31,1,URL,Uncategorized,0
2015-09-09T15:00:00,30,1,due,General Reference & Learning,2
2015-09-09T15:00:00,19,1,wunderlist,Project Management,2
2015-09-09T15:00:00,18,1,New York Times,General News & Opinion,-2
2015-09-09T15:00:00,15,1,URL,Uncategorized,0
2015-09-09T15:00:00,15,1,newtab,Browsers,0
2015-09-09T15:00:00,11,1,Skype,Voice Chat,-1
2015-09-09T15:00:00,9,1,Google Spreadsheets,General Business,2
2015-09-09T15:00:00,8,1,URL,Search,0
2015-09-09T15:00:00,3,1,URL,General Software Development,2
2015-09-09T15:00:00,3,1,Finder,General Utilities,1
2015-09-09T15:00:00,3,1,URL,Search,0
2015-09-09T15:00:00,3,1,wunderlist,Project Management,2
2015-09-09T15:00:00,2,1,URL,General Shopping,-2
2015-09-09T15:00:00,2,1,newtab,Browsers,0
2015-09-09T15:00:00,2,1,URL,Uncategorized,0
2015-09-09T15:00:00,2,1,URL,Uncategorized,0
2015-09-09T15:00:00,2,1,URL,Uncategorized,0
2015-09-09T15:00:00,2,1,URL,Uncategorized,0
2015-09-09T15:00:00,1,1,URL,General Reference & Learning,2
2015-09-09T15:00:00,1,1,URL,General Business,2
2015-09-09T15:00:00,1,1,URL,Uncategorized,0
2015-09-09T15:00:00,1,1,URL,Uncategorized,0
2015-09-09T15:00:00,1,1,URL,General Social Networking,-2
2015-09-09T15:00:00,1,1,URL,Uncategorized,0
2015-09-09T16:00:00,100,1,calendar,Calendars,0
2015-09-09T16:00:00,7,1,due,General Reference & Learning,2
2015-09-09T16:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-09T17:00:00,1322,1,Google Spreadsheets,General Business,2
2015-09-09T17:00:00,557,1,URL,General News & Opinion,-2
2015-09-09T17:00:00,98,1,wunderlist,Project Management,2
2015-09-09T17:00:00,37,1,URL,Engineering & Technology,2
2015-09-09T17:00:00,22,1,calendar,Calendars,0
2015-09-09T17:00:00,11,1,kiwi for gmail,Uncategorized,0
2015-09-09T17:00:00,9,1,microsoft word,Writing,2
2015-09-09T17:00:00,5,1,URL,Engineering & Technology,2
2015-09-09T17:00:00,4,1,Google Spreadsheets,General Business,2
2015-09-09T17:00:00,4,1,slack,Instant Message,-2
2015-09-09T17:00:00,4,1,due,General Reference & Learning,2
2015-09-09T17:00:00,3,1,slack,Instant Message,-2
2015-09-09T17:00:00,3,1,URL,Uncategorized,0
2015-09-09T17:00:00,2,1,wunderlist,Project Management,2
2015-09-09T17:00:00,2,1,microsoft word,Writing,2
2015-09-09T17:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-09T17:00:00,1,1,Preview,General Reference & Learning,0
2015-09-09T17:00:00,1,1,URL,Engineering & Technology,2
2015-09-09T18:00:00,2104,1,Google Spreadsheets,General Business,2
2015-09-09T18:00:00,1235,1,kiwi for gmail,Uncategorized,0
2015-09-09T18:00:00,109,1,calendar,Calendars,0
2015-09-09T18:00:00,68,1,Finder,General Utilities,1
2015-09-09T18:00:00,25,1,TextEdit,Writing,2
2015-09-09T18:00:00,22,1,URL,Uncategorized,0
2015-09-09T18:00:00,12,1,Finder,General Utilities,1
2015-09-09T18:00:00,7,1,URL,Uncategorized,0
2015-09-09T18:00:00,3,1,Finder,General Utilities,1
2015-09-09T18:00:00,3,1,Finder,General Utilities,1
2015-09-09T18:00:00,3,1,Finder,General Utilities,1
2015-09-09T18:00:00,2,1,Google Spreadsheets,General Business,2
2015-09-09T18:00:00,2,1,Finder,General Utilities,1
2015-09-09T18:00:00,2,1,URL,General News & Opinion,-2
2015-09-09T19:00:00,1278,1,Google Spreadsheets,General Business,2
2015-09-09T19:00:00,64,1,loginwindow,General Utilities,1
2015-09-09T19:00:00,44,1,kiwi for gmail,Uncategorized,0
2015-09-09T20:00:00,3007,1,URL,Video,-1
2015-09-09T20:00:00,166,1,URL,Video,-1
2015-09-09T20:00:00,133,1,URL,Video,-1
2015-09-09T20:00:00,59,1,iTunes,Music,-2
2015-09-09T20:00:00,6,1,URL,Video,-1
2015-09-09T20:00:00,4,1,Google Spreadsheets,General Business,2
2015-09-09T20:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-09T20:00:00,1,1,URL,Video,-1
2015-09-09T20:00:00,1,1,URL,Video,-1
2015-09-09T20:00:00,1,1,URL,Video,-1
2015-09-09T20:00:00,1,1,newtab,Browsers,0
2015-09-09T20:00:00,1,1,google chrome,Browsers,0
2015-09-09T21:00:00,2296,1,URL,Video,-1
2015-09-09T21:00:00,254,1,URL,Video,-1
2015-09-09T21:00:00,35,1,URL,Video,-1
2015-09-09T21:00:00,33,1,loginwindow,General Utilities,1
2015-09-09T21:00:00,21,1,URL,Video,-1
2015-09-09T21:00:00,7,1,java updater,General Utilities,1
2015-09-09T21:00:00,3,1,controlpanel,General Utilities,1
2015-09-10T07:00:00,34,1,loginwindow,General Utilities,1
2015-09-10T07:00:00,25,1,slack,Instant Message,-2
2015-09-10T07:00:00,7,1,calendar,Calendars,0
2015-09-10T07:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-10T07:00:00,3,1,URL,Video,-1
2015-09-10T08:00:00,99,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,83,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,33,1,loginwindow,General Utilities,1
2015-09-10T08:00:00,10,1,calendar,Calendars,0
2015-09-10T08:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,2,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,2,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,2,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-10T08:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-10T10:00:00,347,1,URL,Writing,2
2015-09-10T10:00:00,175,1,systemuiserver,General Utilities,1
2015-09-10T10:00:00,126,1,Google Spreadsheets,General Business,2
2015-09-10T10:00:00,111,1,slack,Instant Message,-2
2015-09-10T10:00:00,72,1,spotify,General Entertainment,0
2015-09-10T10:00:00,70,1,URL,General Reference & Learning,0
2015-09-10T10:00:00,38,1,kiwi for gmail,Uncategorized,0
2015-09-10T10:00:00,29,1,URL,Uncategorized,0
2015-09-10T10:00:00,29,1,URL,Uncategorized,0
2015-09-10T10:00:00,25,1,calendar,Calendars,0
2015-09-10T10:00:00,24,1,wunderlist,Project Management,2
2015-09-10T10:00:00,22,1,URL,General Software Development,2
2015-09-10T10:00:00,20,1,calendar,Calendars,0
2015-09-10T10:00:00,18,1,URL,General News & Opinion,-2
2015-09-10T10:00:00,16,1,New York Times,General News & Opinion,-2
2015-09-10T10:00:00,14,1,URL,Uncategorized,0
2015-09-10T10:00:00,9,1,newtab,Browsers,0
2015-09-10T10:00:00,8,1,URL,General Reference & Learning,0
2015-09-10T10:00:00,4,1,wunderlist,Project Management,2
2015-09-10T10:00:00,4,1,URL,General Shopping,-2
2015-09-10T10:00:00,3,1,Google Presentations,Presentation,2
2015-09-10T10:00:00,2,1,URL,Uncategorized,0
2015-09-10T10:00:00,2,1,newtab,Browsers,0
2015-09-10T11:00:00,1676,1,slack,Instant Message,-2
2015-09-10T11:00:00,1171,1,URL,Writing,2
2015-09-10T11:00:00,441,1,kiwi for gmail,Uncategorized,0
2015-09-10T11:00:00,151,1,Google Spreadsheets,General Business,2
2015-09-10T11:00:00,43,1,slack,Instant Message,-2
2015-09-10T11:00:00,26,1,URL,General Reference & Learning,0
2015-09-10T11:00:00,23,1,URL,Instant Message,-2
2015-09-10T11:00:00,16,1,Google Spreadsheets,General Business,2
2015-09-10T11:00:00,10,1,URL,General Business,2
2015-09-10T11:00:00,8,1,URL,Search,0
2015-09-10T11:00:00,8,1,evernote helper,General Reference & Learning,2
2015-09-10T11:00:00,7,1,newtab,Browsers,0
2015-09-10T11:00:00,5,1,evernote,Intelligence,1
2015-09-10T11:00:00,4,1,URL,General Reference & Learning,0
2015-09-10T11:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-10T11:00:00,3,1,evernote,Intelligence,1
2015-09-10T11:00:00,1,1,URL,General Reference & Learning,0
2015-09-10T11:00:00,1,1,newtab,Browsers,0
2015-09-10T12:00:00,969,1,Google Spreadsheets,General Business,2
2015-09-10T12:00:00,130,1,URL,General Reference & Learning,1
2015-09-10T12:00:00,43,1,wunderlist,Project Management,2
2015-09-10T12:00:00,40,1,URL,General Reference & Learning,2
2015-09-10T12:00:00,38,1,loginwindow,General Utilities,1
2015-09-10T12:00:00,22,1,wunderlist,Project Management,2
2015-09-10T12:00:00,9,1,slack,Instant Message,-2
2015-09-10T12:00:00,6,1,slack,Instant Message,-2
2015-09-10T12:00:00,5,1,newtab,Browsers,0
2015-09-10T12:00:00,5,1,URL,Search,0
2015-09-10T12:00:00,2,1,newtab,Browsers,0
2015-09-10T12:00:00,1,1,URL,Search,0
2015-09-10T12:00:00,1,1,Google Presentations,Presentation,2
2015-09-10T13:00:00,183,1,wunderlist,Project Management,2
2015-09-10T13:00:00,90,1,kiwi for gmail,Uncategorized,0
2015-09-10T13:00:00,34,1,loginwindow,General Utilities,1
2015-09-10T13:00:00,16,1,URL,General Reference & Learning,1
2015-09-10T13:00:00,5,1,wunderlist,Project Management,2
2015-09-10T14:00:00,708,1,kiwi for gmail,Uncategorized,0
2015-09-10T14:00:00,591,1,Gmail,Email,-2
2015-09-10T14:00:00,450,1,Gmail,Email,-2
2015-09-10T14:00:00,247,1,calendar,Calendars,0
2015-09-10T14:00:00,202,1,URL,Project Management,2
2015-09-10T14:00:00,184,1,Preview,General Reference & Learning,0
2015-09-10T14:00:00,99,1,URL,Engineering & Technology,2
2015-09-10T14:00:00,84,1,URL,General Reference & Learning,2
2015-09-10T14:00:00,63,1,spotify,General Entertainment,0
2015-09-10T14:00:00,55,1,slack,Instant Message,-2
2015-09-10T14:00:00,45,1,Gmail,Email,-2
2015-09-10T14:00:00,30,1,TextEdit,Writing,2
2015-09-10T14:00:00,23,1,URL,Engineering & Technology,2
2015-09-10T14:00:00,21,1,URL,Project Management,2
2015-09-10T14:00:00,16,1,Finder,General Utilities,1
2015-09-10T14:00:00,12,1,TextEdit,Writing,2
2015-09-10T14:00:00,7,1,Gmail,Email,-2
2015-09-10T14:00:00,6,1,URL,General Reference & Learning,1
2015-09-10T14:00:00,5,1,URL,Project Management,2
2015-09-10T14:00:00,4,1,Finder,General Utilities,1
2015-09-10T14:00:00,4,1,TextEdit,Writing,2
2015-09-10T14:00:00,3,1,Finder,General Utilities,1
2015-09-10T14:00:00,3,1,Finder,General Utilities,1
2015-09-10T14:00:00,3,1,Gmail,Email,-2
2015-09-10T14:00:00,2,1,URL,Search,2
2015-09-10T14:00:00,2,1,Gmail,Email,-2
2015-09-10T14:00:00,2,1,google chrome,Browsers,0
2015-09-10T14:00:00,2,1,Finder,General Utilities,1
2015-09-10T14:00:00,2,1,TextEdit,Writing,2
2015-09-10T14:00:00,2,1,newtab,Browsers,0
2015-09-10T14:00:00,2,1,URL,Project Management,2
2015-09-10T14:00:00,1,1,Gmail,Email,-2
2015-09-10T15:00:00,882,1,kiwi for gmail,Uncategorized,0
2015-09-10T15:00:00,358,1,Google Spreadsheets,General Business,2
2015-09-10T15:00:00,206,1,wunderlist,Project Management,2
2015-09-10T15:00:00,204,1,calendar,Calendars,0
2015-09-10T15:00:00,119,1,stickies,Intelligence,2
2015-09-10T15:00:00,76,1,slack,Instant Message,-2
2015-09-10T15:00:00,63,1,Google Spreadsheets,General Business,2
2015-09-10T15:00:00,54,1,Gmail,Email,-2
2015-09-10T15:00:00,35,1,wunderlist,Project Management,2
2015-09-10T15:00:00,23,1,URL,Uncategorized,0
2015-09-10T15:00:00,20,1,URL,Uncategorized,0
2015-09-10T15:00:00,19,1,spotify,General Entertainment,0
2015-09-10T15:00:00,11,1,URL,Engineering & Technology,2
2015-09-10T15:00:00,8,1,newtab,Browsers,0
2015-09-10T15:00:00,6,1,URL,Project Management,2
2015-09-10T15:00:00,4,1,URL,Uncategorized,0
2015-09-10T15:00:00,4,1,stickies,Intelligence,2
2015-09-10T15:00:00,3,1,Google Spreadsheets,General Business,2
2015-09-10T15:00:00,3,1,URL,Search,0
2015-09-10T15:00:00,2,1,stickies,Intelligence,2
2015-09-10T15:00:00,2,1,stickies,Intelligence,2
2015-09-10T15:00:00,2,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,newtab,Browsers,0
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T15:00:00,1,1,stickies,Intelligence,2
2015-09-10T17:00:00,617,1,Google Documents,Writing,2
2015-09-10T17:00:00,402,1,URL,Search,0
2015-09-10T17:00:00,175,1,kiwi for gmail,Uncategorized,0
2015-09-10T17:00:00,151,1,URL,General Reference & Learning,2
2015-09-10T17:00:00,146,1,URL,General News & Opinion,-2
2015-09-10T17:00:00,125,1,Preview,General Reference & Learning,0
2015-09-10T17:00:00,81,1,URL,General Reference & Learning,1
2015-09-10T17:00:00,79,1,microsoft word,Writing,2
2015-09-10T17:00:00,71,1,spotify,General Entertainment,0
2015-09-10T17:00:00,64,1,slack,Instant Message,-2
2015-09-10T17:00:00,60,1,Gmail,Email,-2
2015-09-10T17:00:00,49,1,URL,General Business,2
2015-09-10T17:00:00,46,1,Finder,General Utilities,1
2015-09-10T17:00:00,27,1,slack,Instant Message,-2
2015-09-10T17:00:00,26,1,Finder,General Utilities,1
2015-09-10T17:00:00,21,1,evernote,Intelligence,1
2015-09-10T17:00:00,20,1,Google Spreadsheets,General Business,2
2015-09-10T17:00:00,16,1,due,General Reference & Learning,2
2015-09-10T17:00:00,15,1,newtab,Browsers,0
2015-09-10T17:00:00,14,1,wunderlist,Project Management,2
2015-09-10T17:00:00,10,1,Gmail,Email,-2
2015-09-10T17:00:00,10,1,URL,Search,0
2015-09-10T17:00:00,9,1,Gmail,Email,-2
2015-09-10T17:00:00,6,1,Blank Web Browser,Internet Utilities,-2
2015-09-10T17:00:00,6,1,Gmail,Email,-2
2015-09-10T17:00:00,6,1,Finder,General Utilities,1
2015-09-10T17:00:00,6,1,URL,General Reference & Learning,2
2015-09-10T17:00:00,5,1,iTunes,Music,-2
2015-09-10T17:00:00,4,1,loginwindow,General Utilities,1
2015-09-10T17:00:00,4,1,URL,General Business,2
2015-09-10T17:00:00,4,1,Gmail,Email,-2
2015-09-10T17:00:00,3,1,URL,Project Management,2
2015-09-10T17:00:00,3,1,Finder,General Utilities,1
2015-09-10T17:00:00,3,1,RescueTime,Intelligence,2
2015-09-10T17:00:00,3,1,Finder,General Utilities,1
2015-09-10T17:00:00,2,1,Finder,General Utilities,1
2015-09-10T17:00:00,2,1,URL,General Business,2
2015-09-10T17:00:00,2,1,newtab,Browsers,0
2015-09-10T17:00:00,2,1,Google Spreadsheets,General Business,2
2015-09-10T17:00:00,2,1,evernote,Intelligence,1
2015-09-10T17:00:00,2,1,Preview,General Reference & Learning,0
2015-09-10T17:00:00,1,1,google drive,General Business,2
2015-09-10T17:00:00,1,1,URL,General Business,2
2015-09-10T17:00:00,1,1,mint quickview,Accounting,2
2015-09-10T17:00:00,1,1,archive utility,General Utilities,1
2015-09-10T17:00:00,1,1,Google Documents,Writing,2
2015-09-10T18:00:00,1665,1,Google Documents,Writing,2
2015-09-10T18:00:00,475,1,kiwi for gmail,Uncategorized,0
2015-09-10T18:00:00,18,1,loginwindow,General Utilities,1
2015-09-10T18:00:00,9,1,calendar,Calendars,0
2015-09-10T18:00:00,5,1,facetime,Voice Chat,-2
2015-09-10T18:00:00,1,1,slack,Instant Message,-2
2015-09-10T19:00:00,632,1,Google Documents,Writing,2
2015-09-10T19:00:00,32,1,loginwindow,General Utilities,1
2015-09-10T19:00:00,11,1,URL,General Reference & Learning,1
2015-09-10T19:00:00,8,1,Google Spreadsheets,General Business,2
2015-09-10T20:00:00,381,1,Google Documents,Writing,2
2015-09-10T20:00:00,172,1,URL,Uncategorized,0
2015-09-10T20:00:00,151,1,URL,Uncategorized,0
2015-09-10T20:00:00,123,1,kiwi for gmail,Uncategorized,0
2015-09-10T20:00:00,121,1,URL,Uncategorized,1
2015-09-10T20:00:00,113,1,Google Spreadsheets,General Business,2
2015-09-10T20:00:00,54,1,Twitter,General Social Networking,-1
2015-09-10T20:00:00,45,1,URL,General Social Networking,-2
2015-09-10T20:00:00,32,1,loginwindow,General Utilities,1
2015-09-10T20:00:00,9,1,URL,General Social Networking,-2
2015-09-10T20:00:00,9,1,newtab,Browsers,0
2015-09-10T20:00:00,2,1,URL,General Social Networking,-2
2015-09-10T20:00:00,1,1,Twitter,General Social Networking,-1
2015-09-10T20:00:00,1,1,newtab,Browsers,0
2015-09-10T21:00:00,1564,1,URL,General Social Networking,-2
2015-09-10T21:00:00,253,1,URL,Uncategorized,0
2015-09-10T21:00:00,117,1,URL,Search,2
2015-09-10T21:00:00,37,1,URL,Games,-2
2015-09-10T21:00:00,33,1,Twitter,General Social Networking,-1
2015-09-10T21:00:00,28,1,URL,Search,2
2015-09-10T21:00:00,23,1,URL,General News & Opinion,-2
2015-09-10T21:00:00,18,1,URL,General News & Opinion,-2
2015-09-10T21:00:00,7,1,due,General Reference & Learning,2
2015-09-10T21:00:00,7,1,URL,Uncategorized,0
2015-09-10T21:00:00,7,1,Twitter,General Social Networking,-1
2015-09-10T21:00:00,6,1,URL,General Social Networking,-2
2015-09-10T21:00:00,2,1,URL,Search,2
2015-09-10T21:00:00,1,1,URL,General Social Networking,-2
2015-09-10T22:00:00,57,1,URL,Video,-2
2015-09-10T22:00:00,35,1,Gmail,Email,-2
2015-09-10T22:00:00,28,1,Gmail,Email,-2
2015-09-10T22:00:00,17,1,loginwindow,General Utilities,1
2015-09-10T22:00:00,16,1,URL,General Social Networking,-2
2015-09-10T22:00:00,9,1,URL,Search,0
2015-09-10T22:00:00,9,1,URL,Uncategorized,0
2015-09-10T22:00:00,9,1,Gmail,Email,-2
2015-09-10T22:00:00,8,1,Gmail,Email,-2
2015-09-10T22:00:00,6,1,Gmail,Email,-2
2015-09-10T22:00:00,5,1,URL,General News & Opinion,-2
2015-09-10T22:00:00,4,1,URL,Uncategorized,0
2015-09-10T22:00:00,3,1,Gmail,Email,-2
2015-09-10T22:00:00,3,1,Gmail,Email,-2
2015-09-10T22:00:00,3,1,Gmail,Email,-2
2015-09-10T22:00:00,3,1,newtab,Browsers,0
2015-09-10T22:00:00,2,1,Gmail,Email,-2
2015-09-10T22:00:00,1,1,Gmail,Email,-2
2015-09-10T23:00:00,607,1,kiwi for gmail,Uncategorized,0
2015-09-10T23:00:00,220,1,URL,Internet Utilities,-2
2015-09-10T23:00:00,212,1,hp envy 4500 series,Uncategorized,0
2015-09-10T23:00:00,40,1,users,General Software Development,2
2015-09-10T23:00:00,39,1,URL,Uncategorized,0
2015-09-10T23:00:00,28,1,Preview,General Reference & Learning,0
2015-09-10T23:00:00,25,1,URL,General News & Opinion,-2
2015-09-10T23:00:00,24,1,URL,Uncategorized,0
2015-09-10T23:00:00,12,1,1password mini,General Utilities,1
2015-09-10T23:00:00,10,1,URL,Uncategorized,0
2015-09-10T23:00:00,8,1,spotify,General Entertainment,0
2015-09-10T23:00:00,6,1,printerproxy,General Business,2
2015-09-10T23:00:00,3,1,Finder,General Utilities,1
2015-09-10T23:00:00,2,1,Preview,General Reference & Learning,0
2015-09-10T23:00:00,1,1,users,General Software Development,2
2015-09-10T23:00:00,1,1,Finder,General Utilities,1
2015-09-11T00:00:00,715,1,kiwi for gmail,Uncategorized,0
2015-09-11T00:00:00,464,1,Preview,General Reference & Learning,0
2015-09-11T00:00:00,219,1,adobe reader,Intelligence,2
2015-09-11T00:00:00,201,1,Gmail,Email,-2
2015-09-11T00:00:00,155,1,MS Excel,General Business,2
2015-09-11T00:00:00,94,1,Finder,General Utilities,1
2015-09-11T00:00:00,91,1,URL,Health & Medicine,2
2015-09-11T00:00:00,82,1,URL,Uncategorized,0
2015-09-11T00:00:00,53,1,Finder,General Utilities,1
2015-09-11T00:00:00,41,1,URL,Uncategorized,0
2015-09-11T00:00:00,39,1,URL,Search,0
2015-09-11T00:00:00,36,1,URL,Search,0
2015-09-11T00:00:00,21,1,Preview,General Reference & Learning,0
2015-09-11T00:00:00,20,1,URL,Search,0
2015-09-11T00:00:00,19,1,Preview,General Reference & Learning,0
2015-09-11T00:00:00,18,1,calendar,Calendars,0
2015-09-11T00:00:00,17,1,adobe reader,Intelligence,2
2015-09-11T00:00:00,15,1,Google+,General Social Networking,-2
2015-09-11T00:00:00,15,1,URL,Science & Technology,-2
2015-09-11T00:00:00,13,1,URL,Search,0
2015-09-11T00:00:00,11,1,Finder,General Utilities,1
2015-09-11T00:00:00,11,1,URL,Search,0
2015-09-11T00:00:00,9,1,Gmail,Email,-2
2015-09-11T00:00:00,8,1,URL,Search,0
2015-09-11T00:00:00,7,1,Finder,General Utilities,1
2015-09-11T00:00:00,7,1,URL,Search,2
2015-09-11T00:00:00,7,1,Gmail,Email,-2
2015-09-11T00:00:00,7,1,newtab,Browsers,0
2015-09-11T00:00:00,5,1,URL,Uncategorized,0
2015-09-11T00:00:00,5,1,URL,Uncategorized,0
2015-09-11T00:00:00,4,1,google drive,General Business,2
2015-09-11T00:00:00,4,1,due,General Reference & Learning,2
2015-09-11T00:00:00,3,1,Preview,General Reference & Learning,0
2015-09-11T00:00:00,3,1,URL,Uncategorized,0
2015-09-11T00:00:00,2,1,spotify,General Entertainment,0
2015-09-11T00:00:00,2,1,Google+,General Social Networking,-2
2015-09-11T00:00:00,2,1,coreservicesuiagent,General Utilities,1
2015-09-11T00:00:00,2,1,URL,Search,0
2015-09-11T00:00:00,2,1,Gmail,Email,-2
2015-09-11T00:00:00,2,1,Finder,General Utilities,1
2015-09-11T00:00:00,1,1,MS Excel,General Business,2
2015-09-11T00:00:00,1,1,Google+,General Social Networking,-2
2015-09-11T00:00:00,1,1,archive utility,General Utilities,1
2015-09-11T00:00:00,1,1,mint quickview,Accounting,2
2015-09-11T01:00:00,460,1,URL,General News & Opinion,-2
2015-09-11T01:00:00,454,1,URL,General Social Networking,-2
2015-09-11T01:00:00,374,1,URL,Games,-2
2015-09-11T01:00:00,106,1,URL,General Social Networking,-2
2015-09-11T01:00:00,90,1,URL,General News & Opinion,-2
